Order_ID,Date,Year,Month,Product_Name,Category,Region,Country,City,Sales_Channel,Units_Sold,Price_per_Unit,Total_Revenue,Total_Cost,Profit,Product_Color,Product_Size,Discount_%
ORD0039,2024-05-02,2024,May,Football Jersey,Apparel,West,USA,Delhi,Retail Store,173,10357,1791761,912826.39,878934.61,White,XL,3
ORD0004,2024-04-04,2024,April,NMD Sneakers,Footwear,South,USA,London,Online,186,6239,1160454,777677.15,382776.85,Blue,44,20
ORD0115,2024-12-19,2024,December,Track Jacket,Apparel,South,Germany,Berlin,Online,195,2201,429195,215258.27,213936.73,White,S,24
ORD0118,2023-10-23,2023,October,Training Pants,Apparel,East,USA,London,Online,185,8616,1593960,875363.44,718596.56,Black,43,3
ORD0019,2023-10-16,2023,October,NMD Sneakers,Footwear,East,USA,Indore,Online,152,2135,324520,218566.49,105953.51,Grey,XL,22
ORD0102,2025-04-06,2025,April,Track Jacket,Apparel,North,India,Mumbai,Online,148,8728,1291744,689430.93,602313.07,Red,43,28
ORD0091,2024-02-29,2024,February,Ultraboost Shoes,Footwear,North,Germany,New York,Retail Store,199,7060,1404940,821131.84,583808.16,White,42,9
ORD0045,2024-03-21,2024,March,NMD Sneakers,Footwear,East,UK,London,Distributor,46,4350,200100,103776.64,96323.36,Red,44,11
ORD0043,2025-02-22,2025,February,Adilette Slides,Footwear,North,USA,Mumbai,Online,118,11971,1412578,868489.46,544088.54,Red,44,16
ORD0013,2023-12-20,2023,December,Track Jacket,Apparel,West,India,Delhi,Retail Store,44,5712,251328,144679.93,106648.07,White,42,20
ORD0013,2023-12-20,2023,December,Track Jacket,Apparel,West,India,Delhi,Retail Store,44,5712,251328,144679.93,106648.07,White,42,20
ORD0060,2023-02-08,2023,February,NMD Sneakers,Footwear,East,Germany,New York,Distributor,92,2368,217856,138438.27,79417.73,White,42,17
ORD0057,2025-02-11,2025,February,Running Shorts,Apparel,North,India,Indore,Online,133,6165,819945,499803.6,320141.4,Blue,L,28
ORD0086,2024-07-25,2024,July,Track Jacket,Apparel,South,UK,Indore,Online,19,3532,67108,41726.45,25381.55,Red,43,0
ORD0092,2025-02-27,2025,February,NMD Sneakers,Footwear,South,UK,London,Distributor,67,9804,656868,393819.61,263048.39,Blue,L,19
ORD0052,2024-05-13,2024,May,Track Jacket,Apparel,West,Germany,Berlin,Retail Store,80,11743,939440,570330.01,369109.99,White,43,15
ORD0111,2025-05-05,2025,May,Football Jersey,Apparel,South,UK,New York,Distributor,78,4545,354510,229778.27,124731.73,Black,L,8
ORD0053,2024-07-18,2024,July,Ultraboost Shoes,Footwear,North,India,Mumbai,Retail Store,148,7418,1097864,645976.07,451887.93,Red,43,20
ORD0109,2025-01-08,2025,January,Running Shorts,Apparel,North,Germany,Berlin,Retail Store,129,3372,434988,270377.31,164610.69,White,44,0
ORD0086,2024-07-25,2024,July,Track Jacket,Apparel,South,UK,Indore,Online,19,3532,67108,41726.45,25381.55,Red,43,0
ORD0043,2025-02-22,2025,February,Adilette Slides,Footwear,North,USA,Mumbai,Online,118,11971,1412578,868489.46,544088.54,Red,44,16
ORD0083,2023-06-01,2023,June,Ultraboost Shoes,Footwear,West,India,Mumbai,Online,8,3074,24592,16195,8397,White,M,18
ORD0072,2023-05-05,2023,May,Football Jersey,Apparel,South,USA,Indore,Distributor,65,7181,466765,273606.03,193158.97,Grey,S,24
ORD0116,2023-04-08,2023,April,Running Shorts,Apparel,West,India,New York,Retail Store,176,3323,584848,388350.55,196497.45,Red,43,4
ORD0072,2023-05-05,2023,May,Football Jersey,Apparel,South,USA,Indore,Distributor,65,7181,466765,273606.03,193158.97,Grey,S,24
ORD0042,2024-01-15,2024,January,Adilette Slides,Footwear,West,USA,Berlin,Online,150,11740,1761000,906277.34,854722.66,White,42,12
ORD0090,2023-04-08,2023,April,Football Jersey,Apparel,North,India,Indore,Retail Store,140,11072,1550080,996552.62,553527.38,Black,M,20
ORD0112,2023-09-18,2023,September,Training Pants,Apparel,West,USA,Delhi,Distributor,170,2899,492830,257164.49,235665.51,Blue,L,18
ORD0115,2024-12-19,2024,December,Track Jacket,Apparel,South,Germany,Berlin,Online,195,2201,429195,215258.27,213936.73,White,S,24
ORD0026,2024-11-07,2024,November,Ultraboost Shoes,Footwear,South,India,Indore,Retail Store,90,5073,456570,249880.83,206689.17,Grey,43,19
ORD0023,2024-10-13,2024,October,NMD Sneakers,Footwear,East,Germany,Berlin,Online,76,6106,464056,243792.95,220263.05,Red,42,13
ORD0043,2025-02-22,2025,February,Adilette Slides,Footwear,North,USA,Mumbai,Online,118,11971,1412578,868489.46,544088.54,Red,44,16
ORD0077,2024-06-21,2024,June,NMD Sneakers,Footwear,North,UK,Delhi,Distributor,50,6446,322300,182987.98,139312.02,Blue,43,25
ORD0028,2023-11-07,2023,November,Running Shorts,Apparel,North,India,Indore,Distributor,7,9263,64841,40361.41,24479.59,White,44,14
ORD0009,2023-04-06,2023,April,Track Jacket,Apparel,West,Germany,London,Distributor,75,6567,492525,328199.78,164325.22,Grey,44,24
ORD0020,2024-08-16,2024,August,NMD Sneakers,Footwear,South,UK,Indore,Distributor,50,7177,358850,250997.93,107852.07,Blue,43,9
ORD0056,2023-09-30,2023,September,Ultraboost Shoes,Footwear,North,India,Indore,Retail Store,122,2033,248026,143956.93,104069.07,White,44,0
ORD0083,2023-06-01,2023,June,Ultraboost Shoes,Footwear,West,India,Mumbai,Online,8,3074,24592,16195,8397,White,M,18
ORD0112,2023-09-18,2023,September,Training Pants,Apparel,West,USA,Delhi,Distributor,170,2899,492830,257164.49,235665.51,Blue,L,18
ORD0039,2024-05-02,2024,May,Football Jersey,Apparel,West,USA,Delhi,Retail Store,173,10357,1791761,912826.39,878934.61,White,XL,3
ORD0051,2025-02-19,2025,February,Adilette Slides,Footwear,North,USA,Indore,Distributor,150,4514,677100,380889.49,296210.51,Red,S,5
ORD0012,2025-04-28,2025,April,Track Jacket,Apparel,East,India,London,Online,140,4136,579040,346479.42,232560.58,Grey,43,12
ORD0079,2023-10-21,2023,October,Running Shorts,Apparel,North,UK,Berlin,Online,170,7955,1352350,857879.29,494470.71,White,43,0
ORD0095,2024-07-25,2024,July,Running Shorts,Apparel,North,USA,Delhi,Retail Store,165,8548,1410420,938508.72,471911.28,Red,42,8
ORD0055,2025-05-31,2025,May,NMD Sneakers,Footwear,South,USA,London,Retail Store,190,7777,1477630,796049.33,681580.67,Red,M,20
ORD0078,2024-12-21,2024,December,Ultraboost Shoes,Footwear,South,Germany,Berlin,Retail Store,56,9450,529200,341032.31,188167.69,Red,M,7
ORD0011,2025-06-04,2025,June,Running Shorts,Apparel,South,Germany,New York,Online,139,5644,784516,406218.13,378297.87,Black,S,26
ORD0026,2024-11-07,2024,November,Ultraboost Shoes,Footwear,South,India,Indore,Retail Store,90,5073,456570,249880.83,206689.17,Grey,43,19
ORD0042,2024-01-15,2024,January,Adilette Slides,Footwear,West,USA,Berlin,Online,150,11740,1761000,906277.34,854722.66,White,42,12
ORD0027,2023-04-23,2023,April,Football Jersey,Apparel,East,USA,Mumbai,Online,63,11756,740628,507763.11,232864.89,Grey,42,29
ORD0011,2025-06-04,2025,June,Running Shorts,Apparel,South,Germany,New York,Online,139,5644,784516,406218.13,378297.87,Black,S,26
ORD0038,2024-02-28,2024,February,Ultraboost Shoes,Footwear,North,India,London,Retail Store,106,11893,1260658,654276.66,606381.34,White,S,27
ORD0098,2025-04-21,2025,April,Running Shorts,Apparel,East,USA,Berlin,Retail Store,105,8530,895650,592826.31,302823.69,White,S,18
ORD0043,2025-02-22,2025,February,Adilette Slides,Footwear,North,USA,Mumbai,Online,118,11971,1412578,868489.46,544088.54,Red,44,16
ORD0019,2023-10-16,2023,October,NMD Sneakers,Footwear,East,USA,Indore,Online,152,2135,324520,218566.49,105953.51,Grey,XL,22
ORD0064,2024-10-25,2024,October,NMD Sneakers,Footwear,West,UK,Mumbai,Retail Store,19,7731,146889,81253.66,65635.34,Grey,L,27
ORD0006,2024-11-01,2024,November,Training Pants,Apparel,East,UK,Mumbai,Online,85,7523,639455,429635.63,209819.37,White,L,1
ORD0046,2024-12-03,2024,December,Track Jacket,Apparel,East,USA,New York,Distributor,200,7498,1499600,915342.68,584257.32,Black,43,5
ORD0116,2023-04-08,2023,April,Running Shorts,Apparel,West,India,New York,Retail Store,176,3323,584848,388350.55,196497.45,Red,43,4
ORD0102,2025-04-06,2025,April,Track Jacket,Apparel,North,India,Mumbai,Online,148,8728,1291744,689430.93,602313.07,Red,43,28
ORD0113,2025-02-01,2025,February,Football Jersey,Apparel,North,Germany,New York,Retail Store,179,10255,1835645,944155.36,891489.64,Blue,43,21
ORD0042,2024-01-15,2024,January,Adilette Slides,Footwear,West,USA,Berlin,Online,150,11740,1761000,906277.34,854722.66,White,42,12
ORD0092,2025-02-27,2025,February,NMD Sneakers,Footwear,South,UK,London,Distributor,67,9804,656868,393819.61,263048.39,Blue,L,19
ORD0065,2025-04-22,2025,April,Adilette Slides,Footwear,West,Germany,Delhi,Retail Store,177,11306,2001162,1079088.24,922073.76,Blue,42,8
ORD0099,2023-03-16,2023,March,NMD Sneakers,Footwear,South,Germany,Indore,Online,119,6365,757435,474319.41,283115.59,Grey,L,4
ORD0104,2024-03-19,2024,March,Running Shorts,Apparel,North,India,Berlin,Retail Store,103,3796,390988,227281.36,163706.64,Red,42,3
ORD0072,2023-05-05,2023,May,Football Jersey,Apparel,South,USA,Indore,Distributor,65,7181,466765,273606.03,193158.97,Grey,S,24
ORD0059,2023-03-08,2023,March,Training Pants,Apparel,North,Germany,New York,Retail Store,20,2033,40660,25032.05,15627.95,Red,L,14
ORD0052,2024-05-13,2024,May,Track Jacket,Apparel,West,Germany,Berlin,Retail Store,80,11743,939440,570330.01,369109.99,White,43,15
ORD0118,2023-10-23,2023,October,Training Pants,Apparel,East,USA,London,Online,185,8616,1593960,875363.44,718596.56,Black,43,3
ORD0047,2024-08-16,2024,August,Training Pants,Apparel,West,Germany,Delhi,Retail Store,15,3825,57375,34882.16,22492.84,White,L,22
ORD0120,2023-02-11,2023,February,Ultraboost Shoes,Footwear,North,UK,Indore,Online,134,2574,344916,222996.69,121919.31,Red,S,27
ORD0007,2024-08-04,2024,August,Ultraboost Shoes,Footwear,West,UK,Delhi,Online,52,7970,414440,262957.87,151482.13,Red,S,25
ORD0011,2025-06-04,2025,June,Running Shorts,Apparel,South,Germany,New York,Online,139,5644,784516,406218.13,378297.87,Black,S,26
ORD0103,2023-02-18,2023,February,NMD Sneakers,Footwear,North,USA,Mumbai,Online,47,11243,528421,318179.63,210241.37,Black,44,24
ORD0061,2024-04-09,2024,April,Training Pants,Apparel,West,India,London,Retail Store,145,9470,1373150,740487.31,632662.69,Red,44,20
ORD0068,2024-05-30,2024,May,Football Jersey,Apparel,East,India,Berlin,Online,7,2390,16730,9371.58,7358.42,Blue,42,18
ORD0025,2024-09-05,2024,September,Adilette Slides,Footwear,North,Germany,Berlin,Distributor,155,11445,1773975,961076.19,812898.81,Black,43,0
ORD0012,2025-04-28,2025,April,Track Jacket,Apparel,East,India,London,Online,140,4136,579040,346479.42,232560.58,Grey,43,12
ORD0026,2024-11-07,2024,November,Ultraboost Shoes,Footwear,South,India,Indore,Retail Store,90,5073,456570,249880.83,206689.17,Grey,43,19
ORD0102,2025-04-06,2025,April,Track Jacket,Apparel,North,India,Mumbai,Online,148,8728,1291744,689430.93,602313.07,Red,43,28
ORD0110,2023-07-29,2023,July,Running Shorts,Apparel,South,India,Mumbai,Distributor,56,4525,253400,131051.07,122348.93,White,43,16
ORD0012,2025-04-28,2025,April,Track Jacket,Apparel,East,India,London,Online,140,4136,579040,346479.42,232560.58,Grey,43,12
ORD0043,2025-02-22,2025,February,Adilette Slides,Footwear,North,USA,Mumbai,Online,118,11971,1412578,868489.46,544088.54,Red,44,16
ORD0051,2025-02-19,2025,February,Adilette Slides,Footwear,North,USA,Indore,Distributor,150,4514,677100,380889.49,296210.51,Red,S,5
ORD0117,2023-05-12,2023,May,Football Jersey,Apparel,West,UK,New York,Online,84,2284,191856,118433.5,73422.5,Grey,L,21
ORD0037,2023-12-27,2023,December,Training Pants,Apparel,North,Germany,Indore,Retail Store,117,3105,363285,246491.12,116793.88,White,42,19
ORD0046,2024-12-03,2024,December,Track Jacket,Apparel,East,USA,New York,Distributor,200,7498,1499600,915342.68,584257.32,Black,43,5
ORD0053,2024-07-18,2024,July,Ultraboost Shoes,Footwear,North,India,Mumbai,Retail Store,148,7418,1097864,645976.07,451887.93,Red,43,20
ORD0088,2025-01-06,2025,January,Adilette Slides,Footwear,North,Germany,London,Online,11,2365,26015,13625.95,12389.05,Red,42,28
ORD0080,2023-02-24,2023,February,Track Jacket,Apparel,East,USA,Berlin,Online,124,4568,566432,392518.26,173913.74,Red,44,18
ORD0013,2023-12-20,2023,December,Track Jacket,Apparel,West,India,Delhi,Retail Store,44,5712,251328,144679.93,106648.07,White,42,20
ORD0089,2023-02-16,2023,February,Ultraboost Shoes,Footwear,West,UK,New York,Retail Store,97,6160,597520,306940.03,290579.97,Blue,M,14
ORD0118,2023-10-23,2023,October,Training Pants,Apparel,East,USA,London,Online,185,8616,1593960,875363.44,718596.56,Black,43,3
ORD0054,2025-01-31,2025,January,Track Jacket,Apparel,West,USA,Berlin,Online,81,8690,703890,458221.84,245668.16,White,S,26
ORD0057,2025-02-11,2025,February,Running Shorts,Apparel,North,India,Indore,Online,133,6165,819945,499803.6,320141.4,Blue,L,28
ORD0116,2023-04-08,2023,April,Running Shorts,Apparel,West,India,New York,Retail Store,176,3323,584848,388350.55,196497.45,Red,43,4
ORD0118,2023-10-23,2023,October,Training Pants,Apparel,East,USA,London,Online,185,8616,1593960,875363.44,718596.56,Black,43,3
ORD0004,2024-04-04,2024,April,NMD Sneakers,Footwear,South,USA,London,Online,186,6239,1160454,777677.15,382776.85,Blue,44,20
ORD0075,2023-06-12,2023,June,Adilette Slides,Footwear,West,India,Delhi,Retail Store,54,2188,118152,67197.52,50954.48,Blue,S,24
ORD0096,2023-08-27,2023,August,Running Shorts,Apparel,East,India,Berlin,Online,130,3826,497380,307718,189662,Blue,44,21
ORD0049,2023-09-28,2023,September,Adilette Slides,Footwear,West,UK,Indore,Distributor,5,9989,49945,25382.75,24562.25,Red,M,23
ORD0007,2024-08-04,2024,August,Ultraboost Shoes,Footwear,West,UK,Delhi,Online,52,7970,414440,262957.87,151482.13,Red,S,25
ORD0110,2023-07-29,2023,July,Running Shorts,Apparel,South,India,Mumbai,Distributor,56,4525,253400,131051.07,122348.93,White,43,16
ORD0011,2025-06-04,2025,June,Running Shorts,Apparel,South,Germany,New York,Online,139,5644,784516,406218.13,378297.87,Black,S,26
ORD0092,2025-02-27,2025,February,NMD Sneakers,Footwear,South,UK,London,Distributor,67,9804,656868,393819.61,263048.39,Blue,L,19
ORD0054,2025-01-31,2025,January,Track Jacket,Apparel,West,USA,Berlin,Online,81,8690,703890,458221.84,245668.16,White,S,26
ORD0105,2024-10-16,2024,October,Running Shorts,Apparel,North,Germany,New York,Online,52,6022,313144,162223.85,150920.15,Red,M,5
ORD0087,2025-04-21,2025,April,NMD Sneakers,Footwear,East,USA,Berlin,Retail Store,20,10750,215000,118047.27,96952.73,Blue,44,3
ORD0045,2024-03-21,2024,March,NMD Sneakers,Footwear,East,UK,London,Distributor,46,4350,200100,103776.64,96323.36,Red,44,11
ORD0023,2024-10-13,2024,October,NMD Sneakers,Footwear,East,Germany,Berlin,Online,76,6106,464056,243792.95,220263.05,Red,42,13
ORD0114,2023-01-09,2023,January,Running Shorts,Apparel,South,Germany,Delhi,Distributor,76,11967,909492,629738.38,279753.62,Blue,XL,10
ORD0028,2023-11-07,2023,November,Running Shorts,Apparel,North,India,Indore,Distributor,7,9263,64841,40361.41,24479.59,White,44,14
ORD0107,2023-06-12,2023,June,Running Shorts,Apparel,West,UK,Berlin,Distributor,192,9896,1900032,1261935.88,638096.12,Black,M,7
ORD0111,2025-05-05,2025,May,Football Jersey,Apparel,South,UK,New York,Distributor,78,4545,354510,229778.27,124731.73,Black,L,8
ORD0057,2025-02-11,2025,February,Running Shorts,Apparel,North,India,Indore,Online,133,6165,819945,499803.6,320141.4,Blue,L,28
ORD0026,2024-11-07,2024,November,Ultraboost Shoes,Footwear,South,India,Indore,Retail Store,90,5073,456570,249880.83,206689.17,Grey,43,19
ORD0025,2024-09-05,2024,September,Adilette Slides,Footwear,North,Germany,Berlin,Distributor,155,11445,1773975,961076.19,812898.81,Black,43,0
ORD0054,2025-01-31,2025,January,Track Jacket,Apparel,West,USA,Berlin,Online,81,8690,703890,458221.84,245668.16,White,S,26
ORD0029,2024-04-30,2024,April,Adilette Slides,Footwear,North,UK,New York,Distributor,84,7692,646128,337878.4,308249.6,Black,43,28
ORD0083,2023-06-01,2023,June,Ultraboost Shoes,Footwear,West,India,Mumbai,Online,8,3074,24592,16195,8397,White,M,18
ORD0097,2024-01-19,2024,January,Adilette Slides,Footwear,West,USA,Indore,Distributor,139,5183,720437,487499.65,232937.35,Black,XL,7
ORD0036,2025-03-22,2025,March,Track Jacket,Apparel,West,Germany,Delhi,Online,122,10480,1278560,795465.66,483094.34,Black,M,7
ORD0014,2024-11-09,2024,November,Adilette Slides,Footwear,East,India,New York,Retail Store,116,11712,1358592,922734.1,435857.9,Grey,XL,19
ORD0078,2024-12-21,2024,December,Ultraboost Shoes,Footwear,South,Germany,Berlin,Retail Store,56,9450,529200,341032.31,188167.69,Red,M,7
ORD0035,2023-01-01,2023,January,Football Jersey,Apparel,South,USA,Berlin,Online,99,10903,1079397,700235.39,379161.61,Black,43,20
ORD0030,2024-01-05,2024,January,Running Shorts,Apparel,East,USA,New York,Distributor,26,2897,75322,52254.94,23067.06,Grey,43,15
ORD0092,2025-02-27,2025,February,NMD Sneakers,Footwear,South,UK,London,Distributor,67,9804,656868,393819.61,263048.39,Blue,L,19
ORD0017,2025-02-25,2025,February,Adilette Slides,Footwear,West,Germany,Berlin,Distributor,74,2140,158360,89042.09,69317.91,Blue,M,30
ORD0067,2023-02-25,2023,February,Football Jersey,Apparel,South,Germany,Berlin,Retail Store,132,2857,377124,209024.97,168099.03,White,M,16
ORD0080,2023-02-24,2023,February,Track Jacket,Apparel,East,USA,Berlin,Online,124,4568,566432,392518.26,173913.74,Red,44,18
ORD0110,2023-07-29,2023,July,Running Shorts,Apparel,South,India,Mumbai,Distributor,56,4525,253400,131051.07,122348.93,White,43,16
ORD0030,2024-01-05,2024,January,Running Shorts,Apparel,East,USA,New York,Distributor,26,2897,75322,52254.94,23067.06,Grey,43,15
ORD0116,2023-04-08,2023,April,Running Shorts,Apparel,West,India,New York,Retail Store,176,3323,584848,388350.55,196497.45,Red,43,4
ORD0093,2025-04-01,2025,April,Training Pants,Apparel,North,Germany,Berlin,Distributor,92,8922,820824,496764.32,324059.68,Grey,S,6
ORD0045,2024-03-21,2024,March,NMD Sneakers,Footwear,East,UK,London,Distributor,46,4350,200100,103776.64,96323.36,Red,44,11
ORD0079,2023-10-21,2023,October,Running Shorts,Apparel,North,UK,Berlin,Online,170,7955,1352350,857879.29,494470.71,White,43,0
ORD0110,2023-07-29,2023,July,Running Shorts,Apparel,South,India,Mumbai,Distributor,56,4525,253400,131051.07,122348.93,White,43,16
ORD0120,2023-02-11,2023,February,Ultraboost Shoes,Footwear,North,UK,Indore,Online,134,2574,344916,222996.69,121919.31,Red,S,27
ORD0089,2023-02-16,2023,February,Ultraboost Shoes,Footwear,West,UK,New York,Retail Store,97,6160,597520,306940.03,290579.97,Blue,M,14
ORD0051,2025-02-19,2025,February,Adilette Slides,Footwear,North,USA,Indore,Distributor,150,4514,677100,380889.49,296210.51,Red,S,5
ORD0102,2025-04-06,2025,April,Track Jacket,Apparel,North,India,Mumbai,Online,148,8728,1291744,689430.93,602313.07,Red,43,28
ORD0106,2024-01-21,2024,January,Football Jersey,Apparel,North,UK,Indore,Online,108,4939,533412,308369.46,225042.54,Black,42,1
ORD0047,2024-08-16,2024,August,Training Pants,Apparel,West,Germany,Delhi,Retail Store,15,3825,57375,34882.16,22492.84,White,L,22
ORD0053,2024-07-18,2024,July,Ultraboost Shoes,Footwear,North,India,Mumbai,Retail Store,148,7418,1097864,645976.07,451887.93,Red,43,20
ORD0064,2024-10-25,2024,October,NMD Sneakers,Footwear,West,UK,Mumbai,Retail Store,19,7731,146889,81253.66,65635.34,Grey,L,27
ORD0118,2023-10-23,2023,October,Training Pants,Apparel,East,USA,London,Online,185,8616,1593960,875363.44,718596.56,Black,43,3
ORD0116,2023-04-08,2023,April,Running Shorts,Apparel,West,India,New York,Retail Store,176,3323,584848,388350.55,196497.45,Red,43,4
ORD0038,2024-02-28,2024,February,Ultraboost Shoes,Footwear,North,India,London,Retail Store,106,11893,1260658,654276.66,606381.34,White,S,27
ORD0064,2024-10-25,2024,October,NMD Sneakers,Footwear,West,UK,Mumbai,Retail Store,19,7731,146889,81253.66,65635.34,Grey,L,27
ORD0087,2025-04-21,2025,April,NMD Sneakers,Footwear,East,USA,Berlin,Retail Store,20,10750,215000,118047.27,96952.73,Blue,44,3
ORD0089,2023-02-16,2023,February,Ultraboost Shoes,Footwear,West,UK,New York,Retail Store,97,6160,597520,306940.03,290579.97,Blue,M,14
ORD0106,2024-01-21,2024,January,Football Jersey,Apparel,North,UK,Indore,Online,108,4939,533412,308369.46,225042.54,Black,42,1
